Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Payment_Option,Delivery_Term,City,Price_per_sqm
0,390000,2,1,120,0,0,Cash,1,135,3250.0
0,3200000,3,2,190,0,8,Cash,1,47,16842.105263157893
0,4000000,3,3,186,0,4,Cash or Installment,1,15,21505.37634408602
0,569000,3,3,165,0,1,Cash or Installment,3,170,3448.4848484848485
0,3000000,3,2,133,0,4,Cash,2,112,22556.39097744361
0,3220000,3,2,119,0,3,Cash or Installment,2,170,27058.823529411766
0,2250000,3,2,185,0,2,Cash,1,177,12162.162162162162
0,750000,3,2,120,0,0,Cash or Installment,2,22,6250.0
0,3442000,4,3,243,0,1,Cash or Installment,3,102,14164.609053497943
0,3500000,2,2,100,0,0,Cash,1,85,35000.0
0,2266000,4,3,206,0,2,Cash or Installment,3,133,11000.0
0,5036000,3,3,250,0,0,Cash or Installment,2,0,20144.0
0,1450000,3,2,180,0,1,Cash or Installment,3,146,8055.555555555556
0,1900000,3,3,212,0,0,Cash or Installment,1,172,8962.264150943396
0,1812500,2,1,125,0,8,Installment,3,168,14500.0
0,3327000,2,2,110,0,2,Cash or Installment,2,184,30245.454545454544
0,7500000,2,3,175,0,1,Cash,1,139,42857.142857142855
0,4500000,3,3,183,0,2,Cash,3,85,24590.16393442623
0,3400000,2,2,90,0,2,Installment,3,184,37777.77777777778
0,1850000,3,3,185,0,2,Cash or Installment,3,170,10000.0
0,4300000,3,2,156,0,2,Cash or Installment,1,170,27564.102564102563
0,520000,3,1,146,0,1,Cash or Installment,3,133,3561.6438356164385
1,819500,3,3,266,0,0,Installment,0,31,3080.8270676691727
0,5665223,3,3,235,0,0,Installment,3,170,24107.331914893617
0,2650000,3,2,190,0,3,Cash,1,137,13947.368421052632
0,3650000,3,2,130,0,2,Cash or Installment,1,170,28076.923076923078
0,350000,2,1,110,0,2,Cash or Installment,1,135,3181.818181818182
0,600000,3,2,155,0,1,Cash,2,22,3870.967741935484
0,420000,3,1,100,0,2,Cash,1,5,4200.0
0,1000000,3,2,190,0,2,Cash or Installment,1,1,5263.1578947368425
0,2600000,2,2,150,0,0,Cash,1,137,17333.333333333332
0,1150000,3,2,145,0,5,Cash,3,0,7931.0344827586205
0,2600000,3,2,126,0,2,Cash,2,12,20634.920634920636
0,480000,2,2,110,0,2,Cash or Installment,1,184,4363.636363636364
0,700000,3,2,182,0,2,Cash or Installment,2,151,3846.153846153846
1,410000,2,1,200,0,5,Cash or Installment,1,135,2050.0
0,2600000,3,2,160,0,2,Cash,1,170,16250.0
0,3500000,3,3,240,0,2,Cash or Installment,3,137,14583.333333333334
1,345000,2,1,200,0,5,Cash or Installment,1,135,1725.0
0,530000,2,1,120,0,1,Cash,1,135,4416.666666666667
0,1276000,2,3,142,0,2,Cash,2,151,8985.915492957747
0,3400000,3,3,199,0,2,Installment,3,36,17085.42713567839
0,590000,3,2,130,0,3,Installment,1,137,4538.461538461538
0,5050000,2,2,157,0,2,Cash or Installment,3,0,32165.605095541403
0,2000000,4,2,210,0,0,Cash,1,77,9523.809523809523
0,3800000,3,3,240,0,3,Cash,2,217,15833.333333333334
0,813000,3,3,182,0,2,Cash or Installment,1,1,4467.0329670329675
0,670000,3,3,186,0,0,Installment,2,170,3602.1505376344085
0,980000,2,1,95,0,1,Cash,1,0,10315.78947368421
0,4374777,3,2,126,0,0,Cash or Installment,1,101,34720.45238095238
0,3700000,3,2,225,0,2,Cash,1,95,16444.444444444445
0,560000,2,1,65,0,7,Cash,2,168,8615.384615384615
0,3250000,2,2,120,0,2,Cash or Installment,3,0,27083.333333333332
0,2100000,1,1,65,0,1,Cash,3,101,32307.69230769231
0,2500000,3,1,140,0,7,Cash,1,175,17857.14285714286
0,6250000,3,2,165,0,0,Cash or Installment,2,51,37878.78787878788
0,3400000,3,3,200,0,3,Cash,2,122,17000.0
0,3500000,2,2,120,0,3,Installment,2,170,29166.666666666668
0,420000,2,1,115,0,1,Cash,1,135,3652.1739130434785
0,1878000,2,2,125,0,2,Cash or Installment,1,153,15024.0
0,3350000,4,2,245,0,2,Cash or Installment,3,0,13673.469387755102
0,2990000,2,2,135,0,2,Cash or Installment,2,188,22148.14814814815
0,5500000,4,4,290,1,8,Cash,2,122,18965.51724137931
0,2250000,4,4,203,0,3,Cash or Installment,2,146,11083.743842364533
0,890000,3,3,166,0,2,Cash or Installment,1,187,5361.44578313253
0,1300000,2,2,130,0,2,Cash or Installment,2,23,10000.0
0,5000000,3,3,185,0,2,Cash or Installment,2,170,27027.027027027027
0,650000,3,3,163,0,2,Cash or Installment,2,186,3987.730061349693
0,420000,2,1,120,0,1,Cash,1,135,3500.0
0,1300000,3,1,115,0,5,Cash,1,137,11304.347826086956
0,2300000,3,3,230,0,2,Cash or Installment,3,170,10000.0
0,355000,2,1,110,0,4,Cash,1,135,3227.2727272727275
0,6825000,4,4,234,0,1,Cash or Installment,0,23,29166.666666666668
0,4000000,3,3,176,0,1,Cash,1,23,22727.272727272728
0,391000,3,2,195,0,2,Cash or Installment,2,112,2005.128205128205
2,288000,1,1,66,0,2,Cash or Installment,2,136,4363.636363636364
0,1650000,3,2,155,0,2,Cash,3,137,10645.161290322581
0,2800000,3,2,163,1,2,Installment,1,12,17177.914110429447
0,1700000,3,3,140,0,3,Installment,2,137,12142.857142857143
0,1700000,3,2,200,0,3,Cash,1,0,8500.0
0,883000,2,2,93,0,0,Cash or Installment,1,152,9494.623655913978
0,4500000,3,3,242,0,4,Cash,1,106,18595.04132231405
2,2700000,1,2,108,0,1,Cash,2,93,25000.0
0,970000,2,1,88,0,3,Installment,1,140,11022.727272727272
0,420000,2,1,110,0,2,Cash,1,135,3818.181818181818
0,2000000,3,1,145,0,1,Cash,1,106,13793.103448275862
0,5700000,2,1,133,0,2,Installment,3,3,42857.142857142855
0,535000,3,2,152,0,2,Cash or Installment,2,91,3519.7368421052633
0,4200000,2,2,120,0,2,Installment,1,184,35000.0
0,1460006,3,2,164,0,2,Cash or Installment,1,210,8902.475609756097
0,3511000,4,3,247,0,3,Cash or Installment,2,102,14214.574898785426
0,2600000,3,3,171,0,2,Cash or Installment,2,12,15204.678362573099
0,1180000,3,2,190,0,2,Cash or Installment,2,184,6210.526315789473
0,957000,2,2,145,0,2,Cash or Installment,2,137,6600.0
0,4900000,2,2,175,0,2,Cash or Installment,3,30,28000.0
0,1500000,3,2,125,0,8,Cash,1,136,12000.0
0,340000,2,1,110,1,3,Cash,1,135,3090.909090909091
0,2870000,3,3,170,0,0,Installment,0,137,16882.352941176472
0,5300000,3,3,175,0,2,Installment,2,202,30285.714285714286
1,338000,3,3,215,0,5,Installment,0,87,1572.093023255814
0,7500000,3,3,211,0,1,Cash,2,53,35545.02369668247
0,2300000,3,2,220,0,1,Cash or Installment,3,146,10454.545454545454
0,1100000,3,2,140,0,7,Cash,2,80,7857.142857142857
0,1800000,2,1,78,0,4,Cash or Installment,1,112,23076.923076923078
0,900000,3,2,135,0,2,Cash,0,75,6666.666666666667
0,680000,2,1,100,0,2,Cash,1,77,6800.0
0,4000000,2,2,155,0,2,Installment,1,170,25806.451612903227
0,1250000,3,2,170,0,4,Cash or Installment,2,140,7352.941176470588
0,4400000,3,3,152,0,2,Cash,2,184,28947.36842105263
0,3564000,2,2,115,0,2,Cash,2,170,30991.304347826088
0,500000,3,3,164,0,0,Cash or Installment,3,165,3048.7804878048782
0,4000000,2,1,113,0,2,Cash,2,206,35398.23008849558
0,640000,3,1,162,1,0,Cash or Installment,1,135,3950.617283950617
0,4600000,3,2,159,0,2,Cash or Installment,3,184,28930.81761006289
0,4500000,2,2,164,0,1,Cash,1,209,27439.024390243903
0,7600000,3,3,267,0,0,Installment,2,93,28464.41947565543
0,1100000,3,3,157,0,2,Cash or Installment,2,207,7006.369426751592
0,1287000,3,3,199,0,2,Cash or Installment,1,202,6467.336683417086
0,450000,3,3,190,0,2,Installment,1,170,2368.4210526315787
0,721000,3,3,250,0,2,Cash or Installment,2,137,2884.0
0,5500000,3,3,165,0,1,Cash,3,133,33333.333333333336
0,420000,2,1,90,0,2,Cash,1,135,4666.666666666667
0,380000,3,2,156,0,2,Cash or Installment,3,165,2435.897435897436
0,2750000,3,3,141,0,0,Cash or Installment,3,112,19503.54609929078
0,5970000,3,2,133,0,0,Cash or Installment,2,106,44887.21804511278
1,600000,4,2,240,0,0,Installment,3,0,2500.0
0,3000000,2,3,147,0,2,Installment,1,0,20408.163265306124
0,4500000,2,2,110,0,2,Cash or Installment,1,144,40909.09090909091
0,2500000,3,3,164,0,5,Cash,3,165,15243.90243902439
1,915000,3,2,216,0,3,Cash or Installment,1,137,4236.111111111111
0,5577000,3,3,169,0,2,Cash or Installment,3,170,33000.0
0,3300000,3,3,150,0,0,Cash,1,170,22000.0
0,260000,2,1,70,0,2,Cash or Installment,1,135,3714.285714285714
0,2733000,3,2,143,0,0,Cash,1,58,19111.88811188811
0,4108000,2,2,125,0,2,Cash or Installment,3,23,32864.0
0,1780000,3,3,225,0,4,Cash or Installment,2,137,7911.111111111111
0,1450000,3,1,120,0,4,Cash,1,175,12083.333333333334
0,5484632,3,3,185,0,3,Installment,3,133,29646.65945945946
0,950000,2,1,120,0,8,Cash,2,217,7916.666666666667
0,5354600,2,2,136,0,3,Cash or Installment,2,46,39372.05882352941
0,2780000,3,3,150,0,5,Cash,3,138,18533.333333333332
0,1650000,3,2,150,0,8,Cash,1,180,11000.0
0,1000000,3,2,190,0,4,Cash,0,77,5263.1578947368425
0,4600000,3,2,134,0,2,Cash,1,133,34328.35820895522
0,410000,3,1,100,0,2,Cash,1,108,4100.0
0,2150000,3,2,131,0,3,Installment,1,159,16412.213740458013
0,5974000,3,2,163,0,0,Installment,3,23,36650.30674846626
1,6060000,3,3,272,0,0,Cash or Installment,3,2,22279.41176470588
1,5500000,3,3,280,0,0,Cash,3,129,19642.85714285714
0,2150000,3,2,180,0,2,Cash or Installment,3,17,11944.444444444445
0,6000000,2,2,135,0,0,Cash or Installment,1,199,44444.444444444445
0,3500000,3,2,140,0,8,Cash or Installment,2,71,25000.0
0,3900000,3,2,157,0,1,Cash or Installment,2,59,24840.76433121019
0,1085000,2,2,135,0,4,Cash or Installment,1,199,8037.037037037037
0,4263000,3,2,143,0,0,Installment,3,0,29811.18881118881
0,3600000,3,3,189,0,1,Cash or Installment,1,12,19047.619047619046
2,2900000,1,1,80,0,1,Cash,2,202,36250.0
0,1265000,2,1,115,0,1,Cash or Installment,3,136,11000.0
0,680000,2,1,69,0,0,Cash,1,112,9855.072463768116
0,800000,4,2,195,0,3,Cash or Installment,1,0,4102.5641025641025
0,290000,3,1,100,0,1,Cash,2,7,2900.0
0,720000,2,1,70,0,3,Cash,1,137,10285.714285714286
0,1279000,3,3,195,0,3,Cash or Installment,2,170,6558.974358974359
0,220000,2,1,100,0,3,Installment,1,135,2200.0
0,4400000,3,3,155,0,2,Installment,3,0,28387.09677419355
1,210000,1,1,120,0,6,Cash,1,135,1750.0
0,3269000,3,2,165,0,3,Cash or Installment,3,138,19812.121212121212
0,6200000,3,2,135,0,2,Installment,3,133,45925.92592592593
0,3400000,3,3,230,0,2,Cash,1,177,14782.608695652174
0,1800000,3,2,150,0,3,Cash,1,174,12000.0
0,6500000,3,3,160,0,3,Cash,3,207,40625.0
0,3300000,3,3,135,0,1,Cash or Installment,1,12,24444.444444444445
0,5700000,3,2,120,0,2,Cash or Installment,2,137,47500.0
0,6320000,2,1,133,0,0,Cash or Installment,1,23,47518.796992481206
0,4429993,3,2,155,0,2,Cash or Installment,0,188,28580.6
0,2902000,3,3,206,0,3,Installment,3,138,14087.378640776698
0,730000,2,1,70,1,0,Cash,1,137,10428.57142857143
0,850000,2,1,102,0,2,Cash,2,124,8333.333333333334
0,785000,2,2,140,0,3,Cash or Installment,1,61,5607.142857142857
0,870000,3,1,120,0,3,Cash,1,22,7250.0
0,4122000,3,3,176,0,2,Cash,2,134,23420.454545454544
0,800000,3,2,140,0,3,Cash or Installment,2,22,5714.285714285715
0,3700000,3,3,155,0,1,Cash,3,133,23870.967741935485
0,3200000,3,3,215,0,8,Cash,1,177,14883.720930232557
0,2450000,3,3,165,0,3,Cash or Installment,3,170,14848.484848484848
0,1928011,2,1,80,0,0,Installment,3,54,24100.1375
0,630000,2,1,85,0,2,Cash,1,75,7411.764705882353
0,3500000,2,2,120,0,2,Cash or Installment,3,184,29166.666666666668
0,2550000,2,2,96,0,2,Cash,1,112,26562.5
0,1800040,3,2,173,0,2,Installment,2,58,10404.85549132948
0,2700000,3,3,172,0,3,Cash,1,58,15697.67441860465
0,325000,2,1,148,0,2,Cash or Installment,2,194,2195.945945945946
0,4968179,3,2,140,0,1,Cash or Installment,3,133,35486.99285714285
0,7700000,3,3,200,0,3,Cash or Installment,3,64,38500.0
0,7600000,3,3,210,0,2,Installment,2,52,36190.47619047619
0,8500000,3,3,192,0,0,Installment,2,105,44270.833333333336
0,800000,3,2,201,0,7,Installment,1,80,3980.0995024875624
0,850000,3,3,215,0,1,Cash or Installment,1,137,3953.4883720930234
0,2808890,3,3,153,0,0,Cash or Installment,3,161,18358.75816993464
0,2775000,3,3,185,0,3,Installment,3,0,15000.0
0,4200000,3,2,176,0,2,Installment,0,191,23863.636363636364
0,2143750,3,3,175,0,1,Installment,3,0,12250.0
1,7687500,3,3,198,0,0,Installment,1,41,38825.757575757576
0,2000000,3,3,180,0,3,Cash or Installment,1,137,11111.111111111111
0,4000000,3,2,125,0,0,Cash,1,159,32000.0
0,2568000,3,2,185,0,0,Cash or Installment,3,137,13881.081081081082
0,370000,2,1,120,0,4,Cash,1,135,3083.3333333333335
2,1000000,1,1,105,0,0,Cash or Installment,1,137,9523.809523809523
0,780000,3,2,158,0,2,Installment,1,137,4936.708860759493
0,880000,3,2,158,0,2,Cash or Installment,1,151,5569.620253164557
0,4000000,3,3,210,0,0,Installment,2,193,19047.619047619046
0,5500000,3,3,175,0,1,Cash,1,112,31428.571428571428
0,4000000,3,2,254,0,4,Cash,2,81,15748.031496062993
0,604000,3,3,135,0,2,Cash or Installment,1,137,4474.074074074074
0,8750000,3,3,205,0,2,Installment,2,61,42682.92682926829
0,1500000,3,2,130,0,2,Cash or Installment,3,170,11538.461538461539
0,3735000,3,2,156,0,1,Cash or Installment,3,165,23942.30769230769
0,881832,3,3,170,0,2,Installment,3,171,5187.247058823529
0,2058000,3,3,196,0,3,Cash or Installment,3,0,10500.0
0,2258000,3,3,155,0,1,Cash or Installment,3,137,14567.741935483871
0,850000,3,1,143,0,1,Cash,1,5,5944.055944055944
0,1285580,3,3,164,0,1,Installment,1,206,7838.90243902439
0,1600000,3,2,158,0,2,Cash or Installment,3,137,10126.582278481013
0,4800000,2,2,140,0,3,Cash,1,137,34285.71428571428
0,1600000,3,2,198,0,1,Cash,3,146,8080.80808080808
0,1170000,1,2,61,1,7,Cash or Installment,1,138,19180.32786885246
0,4900000,3,2,160,0,3,Cash or Installment,3,0,30625.0
0,2318000,3,3,158,0,3,Cash or Installment,3,112,14670.886075949367
0,6718218,2,2,118,0,2,Installment,3,34,56934.05084745763
0,2070000,4,3,180,0,5,Cash or Installment,3,170,11500.0
0,3000000,3,3,225,0,2,Cash or Installment,3,0,13333.333333333334
0,1675000,3,3,186,0,0,Cash or Installment,0,0,9005.376344086022
0,1425000,3,2,130,0,2,Cash or Installment,1,101,10961.538461538461
0,850000,3,1,150,0,3,Cash,1,80,5666.666666666667
0,6801000,3,2,163,0,2,Installment,1,206,41723.926380368095
0,625000,2,2,90,0,0,Cash,3,77,6944.444444444444
0,1400000,3,2,220,0,5,Cash,1,77,6363.636363636364
0,5000000,3,2,155,0,3,Installment,3,23,32258.064516129034
0,395000,2,1,115,0,4,Cash or Installment,1,135,3434.782608695652
0,689100,3,3,243,0,5,Installment,0,31,2835.8024691358023
0,2100000,3,3,201,0,1,Cash or Installment,3,146,10447.76119402985
0,4700000,4,2,155,0,0,Cash,1,159,30322.58064516129
0,1900000,3,2,167,0,2,Cash or Installment,2,131,11377.245508982036
0,500000,3,3,135,0,2,Cash or Installment,2,170,3703.703703703704
1,2039420,3,2,164,0,0,Installment,3,172,12435.487804878048
0,850000,2,1,75,0,6,Cash,1,21,11333.333333333334
0,850000,3,2,145,0,1,Cash or Installment,2,22,5862.068965517241
0,6000000,3,3,253,0,2,Cash,1,177,23715.415019762844
0,4990115,2,2,140,0,0,Installment,3,133,35643.67857142857
0,715000,2,2,145,0,2,Cash or Installment,1,1,4931.0344827586205
0,420000,2,1,120,0,1,Cash or Installment,1,135,3500.0
0,500000,3,2,153,0,0,Installment,3,137,3267.97385620915
0,350000,2,1,85,0,3,Cash,1,5,4117.64705882353
0,2500000,4,3,205,0,4,Cash,3,29,12195.121951219513
0,60000,2,1,80,0,2,Cash,2,0,750.0
0,2106000,1,1,65,0,2,Installment,1,138,32400.0
0,590000,3,2,190,0,2,Cash or Installment,2,184,3105.2631578947367
0,3100000,3,3,260,0,5,Cash,1,162,11923.076923076924
0,7000000,3,3,207,0,3,Cash,2,53,33816.42512077295
0,475000,3,1,120,0,3,Cash,1,135,3958.3333333333335
0,4420000,3,2,120,0,3,Installment,3,170,36833.333333333336
0,369700,2,2,76,0,4,Installment,1,112,4864.473684210527
0,1025000,2,1,119,0,2,Cash or Installment,2,36,8613.44537815126
0,3544000,3,3,195,0,5,Installment,3,160,18174.358974358973
0,700000,3,3,170,0,2,Cash or Installment,2,65,4117.64705882353
0,820000,2,1,80,0,4,Cash,1,44,10250.0
0,1540000,3,2,140,0,0,Cash or Installment,3,27,11000.0
0,7650000,3,4,215,0,2,Cash,2,105,35581.395348837206
0,450000,3,2,155,0,3,Cash or Installment,2,137,2903.2258064516127
0,3850000,2,3,153,0,2,Cash,2,85,25163.398692810457
0,4143000,3,3,143,0,2,Installment,2,137,28972.027972027972
0,1100000,3,3,185,0,2,Cash or Installment,3,0,5945.945945945946
0,295000,3,3,163,0,1,Cash or Installment,3,137,1809.8159509202453
0,6100000,2,2,142,0,2,Cash,1,104,42957.74647887324
0,650000,3,3,171,0,0,Cash or Installment,1,23,3801.1695906432747
0,6000000,3,3,170,0,1,Installment,1,152,35294.117647058825
0,4500000,2,2,113,0,2,Installment,3,144,39823.008849557526
0,2010486,2,2,119,0,2,Cash or Installment,3,19,16894.840336134454
0,6197900,3,4,190,0,2,Cash or Installment,0,137,32620.526315789473
0,613000,3,3,184,0,2,Installment,3,167,3331.521739130435
0,900000,3,2,140,0,2,Cash,2,82,6428.571428571428
0,4400000,2,2,130,0,2,Cash or Installment,2,23,33846.153846153844
0,4300000,3,3,119,0,4,Cash,1,159,36134.4537815126
0,2600000,3,2,130,0,2,Cash or Installment,2,137,20000.0
1,8500000,3,3,287,0,0,Cash,1,132,29616.72473867596
0,500000,3,2,200,0,0,Cash or Installment,3,137,2500.0
0,800000,3,2,195,0,3,Cash or Installment,1,75,4102.5641025641025
0,4500000,4,3,260,0,4,Cash,1,136,17307.69230769231
1,1150000,4,3,205,0,0,Cash or Installment,1,170,5609.756097560976
0,540000,3,2,132,0,7,Installment,1,80,4090.909090909091
1,6500000,3,3,212,0,0,Cash,3,137,30660.377358490565
0,3700000,2,1,103,0,3,Cash or Installment,2,184,35922.330097087375
0,5400000,3,2,155,0,2,Cash or Installment,0,137,34838.709677419356
0,4200000,3,2,186,0,2,Cash or Installment,1,137,22580.645161290322
0,4050000,2,2,108,0,2,Cash or Installment,2,170,37500.0
0,196000,3,3,161,0,2,Installment,1,12,1217.391304347826
0,2700000,3,2,147,0,4,Cash,1,123,18367.34693877551
0,1600000,3,3,168,0,3,Cash,3,170,9523.809523809523
0,450000,3,2,133,0,1,Cash,2,170,3383.4586466165415
0,6375000,3,2,109,0,2,Installment,0,151,58486.23853211009
0,1600000,3,2,210,0,3,Cash,3,137,7619.047619047619
0,1000000,3,2,150,0,0,Cash,3,170,6666.666666666667
0,265000,3,2,155,0,3,Cash or Installment,3,63,1709.6774193548388
0,6630000,3,2,160,0,2,Cash or Installment,1,61,41437.5
0,1000530,4,3,290,0,2,Cash or Installment,3,170,3450.103448275862
0,3700000,3,3,190,0,2,Cash or Installment,3,160,19473.684210526317
0,4730000,4,3,232,0,3,Installment,3,138,20387.931034482757
0,4875283,3,3,172,0,2,Cash or Installment,2,0,28344.668604651164
0,4150000,3,3,170,0,4,Cash,3,133,24411.764705882353
0,5600000,2,1,100,0,5,Installment,1,170,56000.0
0,3550000,2,2,90,0,2,Cash or Installment,1,170,39444.444444444445
0,2750000,3,2,130,0,0,Cash,1,170,21153.846153846152
0,530000,3,2,186,0,1,Cash,1,75,2849.462365591398
0,2507000,2,2,125,0,2,Installment,3,31,20056.0
0,270000,2,1,110,0,4,Cash,1,135,2454.5454545454545
0,550000,3,3,141,0,0,Installment,2,170,3900.709219858156
0,4000000,3,2,135,0,2,Installment,3,170,29629.62962962963
0,2000000,2,2,137,0,2,Cash,1,12,14598.540145985402
0,4700000,3,2,131,0,2,Cash or Installment,2,0,35877.86259541985
0,3550000,2,1,99,0,0,Cash,1,159,35858.58585858586
0,4100000,3,2,258,0,1,Cash or Installment,1,48,15891.472868217053
0,1200000,4,1,120,0,3,Cash,1,35,10000.0
0,470000,3,2,155,0,2,Cash or Installment,2,81,3032.2580645161293
0,3000000,3,2,124,0,6,Cash,1,112,24193.548387096773
0,8600000,3,2,155,0,2,Cash or Installment,1,186,55483.87096774193
0,1150000,2,1,86,0,5,Installment,1,112,13372.093023255815
0,1150000,3,1,120,0,5,Cash,1,117,9583.333333333334
0,400000,2,1,80,0,2,Cash or Installment,1,5,5000.0
0,690000,2,2,120,0,5,Cash,1,60,5750.0
0,7900000,3,4,170,0,2,Installment,1,28,46470.58823529412
1,3200000,3,3,260,0,2,Cash or Installment,1,137,12307.692307692309
1,1689186,3,3,205,0,3,Installment,3,133,8239.931707317073
0,1400000,3,2,163,0,3,Cash,3,137,8588.957055214723
0,3000000,3,2,145,0,3,Cash or Installment,3,138,20689.655172413793
0,2700000,3,2,165,0,4,Cash,1,177,16363.636363636364
0,270000,2,1,85,0,0,Cash,1,135,3176.470588235294
0,3300000,3,2,230,0,7,Cash,1,95,14347.826086956522
0,1200000,2,2,131,0,0,Cash or Installment,1,152,9160.30534351145
0,3700000,4,3,140,0,2,Cash or Installment,1,137,26428.571428571428
0,3200000,3,2,185,0,8,Cash,2,47,17297.297297297297
0,3900000,2,2,120,0,1,Installment,1,170,32500.0
0,3100000,2,1,90,0,4,Cash,1,159,34444.444444444445
0,2800000,3,1,155,0,5,Cash,1,10,18064.516129032258
0,2550000,3,2,150,0,6,Cash or Installment,1,123,17000.0
0,900000,3,3,156,0,0,Cash or Installment,1,0,5769.2307692307695
0,786000,3,2,121,0,3,Installment,1,143,6495.8677685950415
0,1250000,3,1,170,0,1,Cash,1,75,7352.941176470588
0,580000,3,1,95,0,2,Cash,2,7,6105.263157894737
0,5800000,3,3,150,0,0,Cash,1,159,38666.666666666664
0,700000,3,2,145,0,1,Cash,2,22,4827.586206896552
0,2035000,3,2,185,0,1,Installment,3,137,11000.0
0,1920000,3,3,160,0,2,Installment,3,0,12000.0
0,850000,3,3,195,0,2,Cash or Installment,1,23,4358.974358974359
0,6250000,3,3,248,0,6,Cash,1,177,25201.612903225807
1,7300000,3,3,208,0,3,Cash,1,152,35096.153846153844
0,4135100,2,2,120,0,3,Cash or Installment,2,0,34459.166666666664
0,538000,3,2,175,0,3,Cash or Installment,2,188,3074.285714285714
1,3220000,3,3,240,0,0,Installment,2,133,13416.666666666666
0,3538000,3,2,140,0,2,Cash,2,133,25271.428571428572
0,6650000,3,3,176,0,2,Cash,2,170,37784.09090909091
0,5413767,3,3,185,0,2,Installment,0,208,29263.605405405404
0,3994000,2,2,123,0,0,Installment,3,207,32471.544715447155
0,3300000,3,3,165,0,2,Installment,3,133,20000.0
0,5000000,3,2,173,0,2,Installment,3,184,28901.73410404624
0,4800000,3,3,240,0,1,Cash,2,122,20000.0
1,3566000,4,3,250,0,0,Installment,2,84,14264.0
0,420000,3,2,160,0,2,Cash or Installment,3,138,2625.0
0,540000,3,3,136,0,1,Cash or Installment,1,137,3970.5882352941176
0,3850000,3,2,154,0,4,Cash,2,123,25000.0
0,5900000,4,4,292,0,5,Cash or Installment,0,127,20205.479452054795
0,2064000,2,2,98,0,3,Cash or Installment,3,137,21061.224489795917
0,406000,2,1,78,0,3,Installment,1,112,5205.128205128205
0,8610000,3,3,226,0,2,Cash,1,200,38097.345132743365
0,800000,3,2,145,0,2,Cash,3,22,5517.241379310345
0,1500000,3,3,175,0,0,Cash or Installment,2,65,8571.42857142857
0,2750000,2,1,133,0,1,Cash or Installment,0,137,20676.69172932331
0,1160000,3,3,175,0,2,Cash or Installment,3,75,6628.571428571428
0,700000,2,2,139,0,0,Cash or Installment,2,65,5035.971223021583
0,1900000,2,1,102,0,7,Cash,1,177,18627.450980392157
0,450000,2,2,125,0,0,Cash or Installment,2,23,3600.0
1,7930000,3,3,262,0,0,Cash or Installment,3,202,30267.175572519085
